time,target,master_offset,freq,path_delay
1736661885,0.5005106925964355,-1019585,-912078,1453048
1736661886,0.5002336502075195,-220047,-418416,1453048
1736661889,0.5028820037841797,-7843219,-6782749,1874536
1736661898,0.5000729560852051,-476328,-175934,1007510
1736661899,0.5000874996185303,-328416,-170921,1007510
1736661901,0.5003175735473633,-1289244,-835100,1007510
1736661902,0.5003163814544678,-675604,-608233,1007510
1736661903,0.5001506805419922,-130763,-266074,1197312
1736661905,0.5004262924194336,-1207175,-1035828,1439622
1736661909,0.4999992847442627,-299035,-39375,1131359
1736661910,0.500046968460083,-265774,-95825,1131359
1736661911,0.5000298023223877,-142704,-52487,1237655
1736661912,0.5000381469726562,-122816,-75410,1138772
1736661913,0.5000095367431641,-20218,-9657,1138772
1736661916,0.5003936290740967,-1367544,-990149,1237655
1736661917,0.5001585483551025,-210497,-243365,1237655
1736661918,0.50003981590271,36926,-59091,1054696
1736661920,0.5000314712524414,-170113,-106712,1054696
1736661922,0.5000433921813965,-124546,-97950,944248
1736661926,0.5000386238098145,-101429,-81724,1045384
1736661928,0.500105619430542,-223702,-229501,1101562
1736661932,0.5000648498535156,-167040,-141127,974253
1736661934,0.5001718997955322,-768834,-477541,823999
1736661935,0.5001909732818604,-429501,-368858,869609
1736661936,0.5000827312469482,-73097,-141304,869609
1736661938,0.5000011920928955,47513,-2989,869609
1736661940,0.5000410079956055,-135011,-105623,881350
1736661941,0.5000331401824951,-47374,-58489,881350
1736661942,0.5000340938568115,-39797,-65124,924295
1736661945,0.5000081062316895,-39642,-19602,996040
